Title,Alternative Title,Description,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Suppressed,Child Record
,Map of the southern and south-western states : engraved to accompany Appleton's traveller's guide,,English,"Williams, W. (Wellington)","D. Appleton & Co. (New York), 1849",,Railroads|Cities and Towns,1849,,,United States,"-95.0,26.0,-75.0,37.0",https://umedia.lib.umn.edu/item/p16022coll230:1550,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1550/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1550,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1550/manifest.json,UMN_ALMA:9926875840001701,p16022coll230:1550,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the state of Alabama : compiled from the official records of the General Land Office and other sources,,English,"King, Harry, (Harold G. R.)","Dept. of the Interior,  General Land Office (Washington,  D.C)",,,1895,,,Alabama,"-88.4667,30.1833,-84.8833,35.0",https://umedia.lib.umn.edu/item/p16022coll230:1553,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1553/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1553,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1553/manifest.json,UMN_ALMA:9974055507401701,p16022coll230:1553,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the State of Virginia,,English,"Nicholson, W. L","(], )",,,1862,,,Virginia,"-83.6667,36.5333,-75.2333,39.45",https://umedia.lib.umn.edu/item/p16022coll230:1539,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1539/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1539,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1539/manifest.json,UMN_ALMA:9974044606301701,p16022coll230:1539,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the Tennessee River for the use of the Mississippi Squadron,,English,United States Coast Survey,"(], )",,,1865,,,United States,"-90.7,33.5667,-80.35,38.1167",https://umedia.lib.umn.edu/item/p16022coll230:1596,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1596/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1596,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1596/manifest.json,UMN_ALMA:9915104920001701,p16022coll230:1596,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the Tennessee River for the use of the Mississippi Squadron,,English,United States Coast Survey,"(], )",,,1865,,,United States,"-90.7,33.5667,-80.35,38.1167",https://umedia.lib.umn.edu/item/p16022coll230:1483,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1483/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1483,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1483/manifest.json,UMN_ALMA:9915104920001701,p16022coll230:1483,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of western Virginia,,English,"Nicholson, W. L",Coast Survey Office,,,1862,,,Virginia,"-83.6667,36.5333,-75.15,39.45",https://umedia.lib.umn.edu/item/p16022coll230:1577,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1577/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1577,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1577/manifest.json,UMN_ALMA:9974044605601701,p16022coll230:1577,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of West Virginia showing state routes and the more important county-district roads,,English,West Virginia. State Road Commission,"State Road Commission of West Virginia (Charleston,  W. Va)",,Roads,1929,,,West Virginia,"-82.6333,37.2,-77.7167,40.6333",https://umedia.lib.umn.edu/item/p16022coll230:1503,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1503/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1503,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1503/manifest.json,UMN_ALMA:9974759492801701,p16022coll230:1503,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of West Virginia showing state routes and the more important county-district roads,,English,West Virginia. State Road Commission,"State Road Commission of West Virginia (Charleston,  W. Va)",,Roads,1929,,,West Virginia,"-82.6333,37.2,-77.7167,40.6333",https://umedia.lib.umn.edu/item/p16022coll230:1446,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1446/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1446,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1446/manifest.json,UMN_ALMA:9974759707401701,p16022coll230:1446,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of Wicomico county : showing the agricultural soils,,English,Maryland Geological Survey,A. Hoen & Co (Baltimore),,Soils,1925,,,Maryland,"-75.9203,38.2272,-75.3069,38.5608",https://umedia.lib.umn.edu/item/p16022coll230:1533,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1533/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1533,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1533/manifest.json,UMN_ALMA:9973346196401701,p16022coll230:1533,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map showing the location of battle fields of Virginia,"Shows Civil War battlefields (1861-1865), Chesapeake & Ohio Railroad lines, distinguishing between those which are pre-war and post-war, other railroads during the war, plank roads, turnpikes, other roads and light houses. Dimensions: 50 x 60 centimeters, on sheet 53 x 63 centimeters",English,Chesapeake and Ohio Railway Company,"Chesapeake & Ohio Railway Co, 1892",,American Civil War (1861 1865),1892,,,Virginia,"-80.0,36.5,-75.5,39.5",https://umedia.lib.umn.edu/item/p16022coll230:1524,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1524/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1524,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1524/manifest.json,UMN_ALMA:9974819677101701,p16022coll230:1524,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Maps showing the Arkansas Central, the Helena & Corinth, and the Pine Bluff & Southwestern railways, together forming the Texas & Northeastern Railway",,English,G.W. & C.B. Colton & Co,Colton & Co (New York),,Railroads,1871,,,United States,"-96.0,29.0,-86.0,44.0",https://umedia.lib.umn.edu/item/p16022coll230:1575,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1575/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1575,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1575/manifest.json,UMN_ALMA:9960098100001701,p16022coll230:1575,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Maryland, Delaware and District of Columbia",,English,National Geographic Society (U.S.). Map Department,"National Geographic Society (Washington,  D.C)",,,1925,,,"Washington, District of Columbia; Maryland; Delaware","-79.5,37.5,-75.0,40.0",https://umedia.lib.umn.edu/item/p16022coll230:1525,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1525/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1525,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1525/manifest.json,UMN_ALMA:9919091480001701,p16022coll230:1525,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Massanutten national forest, Virginia",,English,United States. Forest Service,"The Service (Washington,  D.C)",,Outdoor Recreation,1917,,,Virginia,"-83.6667,36.5333,-75.15,39.45",https://umedia.lib.umn.edu/item/p16022coll230:1461,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1461/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1461,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1461/manifest.json,UMN_ALMA:9930993650001701,p16022coll230:1461,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,National Highways map of the State of North Carolina : showing eighteen hundred miles of national highways,,English,National Highways Association,"The Association (Washington,  D.C), 1914",,,1914,,,North Carolina,"-84.25,33.8667,-75.45,39.5833",https://umedia.lib.umn.edu/item/p16022coll230:1532,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1532/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1532,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1532/manifest.json,UMN_ALMA:9964508420001701,p16022coll230:1532,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
