Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Important farmland, Fountain County, Indiana","Important farmland, Fountain County, Indiana","""Dec. 1987. 1002987."" Shows land use. Includes vicinity map.",,118 x 74 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1987,,,https://umedia.lib.umn.edu/item/p16022coll624:742,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/742/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/742,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/742/manifest.json,UMN_ALMA:9931696350001701,p16022coll624:742,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Fountain County,,
"Important farmland, Grant County, Indiana","Important farmland, Grant County, Indiana","Shows land use. Includes vicinity map. ""July 1990. 1001393-01.""",,87 x 112 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1990,,,https://umedia.lib.umn.edu/item/p16022coll624:793,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/793/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/793,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/793/manifest.json,UMN_ALMA:9931691370001701,p16022coll624:793,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Grant County,,
"Important farmland, Hancock County, Indiana","Important farmland, Hancock County, Indiana","""Sept 1984 4-R-38943."" Shows land use. Includes vicinity map.",,59 x 67 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:777,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/777/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/777,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/777/manifest.json,UMN_ALMA:9923270970001701,p16022coll624:777,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Hancock County,,
"Important farmland, Howard County, Indiana","Important farmland, Howard County, Indiana","Shows land use. ""Interpretations derived from soil survey published in 1971."" Includes vicinity map. ""November 1984."" ""4-R-39,025.""",,47 x 93 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1984?,,,https://umedia.lib.umn.edu/item/p16022coll624:794,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/794/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/794,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/794/manifest.json,UMN_ALMA:9956271870001701,p16022coll624:794,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Howard County,,
"Important farmland, Huntington County, Indiana","Important farmland, Huntington County, Indiana","Shows land use. ""Interpretations derived from soil survey published in 1982."" Includes vicinity map, text, and sectionalized township. ""January 1985."" ""4-R-39,083.""",,89 x 82 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1985?,,,https://umedia.lib.umn.edu/item/p16022coll624:731,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/731/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/731,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/731/manifest.json,UMN_ALMA:9948383280001701,p16022coll624:731,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Huntington County,,
"Important farmland in Coffee County, Tennessee","Important farmland in Coffee County, Tennessee","Shows land use. ""Base map encoded and plotted by TVA Geographic Information Services."" ""Printed by TVA in July, 1981."" Includes key map.",,56 x 76 centimeters,,English,Tennessee Valley Authority. Regional Soils Data Base,"The Service (Nashville, Tenn.?)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:733,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/733/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/733,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/733/manifest.json,UMN_ALMA:9924687920001701,p16022coll624:733,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Tennessee,United States,North America,Coffee County,W0862000 W0853000 N0354500 N0351500|(W 86°20'--W 85°30'/N 35°45'--N 35°15').,
"Important farmland in Dekalb County, Tennessee","Important farmland in Dekalb County, Tennessee","Shows land use. ""Base map encoded and plotted by TVA Geographic Information Services."" ""Printed by TVA in July, 1981."" Includes key map.",,42 x 64 centimeters,,English,Tennessee Valley Authority. Regional Soils Data Base,"The Service (Nashville, Tenn.?)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:749,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/749/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/749,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/749/manifest.json,UMN_ALMA:9917404000001701,p16022coll624:749,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Tennessee,United States,North America,DeKalb County,"W0860500 W0852230 N0361000 N0354730|(W 86°05'00""--W 85°22'30""/N 36°10'00""--N 35°47'30"").",
"Important farmland in Fentress County, Tennessee","Important farmland in Fentress County, Tennessee","Shows land use. ""Base map encoded and plotted by TVA Geographic Information Services."" ""Printed by TVA in July, 1981."" Includes key map.",,60 x 75 centimeters,,English,Tennessee Valley Authority. Regional Soils Data Base,"The Service (Nashville, Tenn.?)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:770,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/770/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/770,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/770/manifest.json,UMN_ALMA:9964130060001701,p16022coll624:770,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Tennessee,United States,North America,Fentress County,"W0851230 W0842230 N0363730 N0360500|(W 85°12'30""--W 84°22'30""/N 36°37'30""--N 36°05'00"").",
"Important farmland in Franklin County, Tennessee","Important farmland in Franklin County, Tennessee","Shows land use. ""Soils interpreted by Joe A. Elder, SCS, January 1979."" ""Based on Soil Survey of Franklin County, Tennessee, issued November 1958, series 1949, No. 8. Encoded in 3.75 second cells (approximately 2.7 acres)."" ""Base map by TVA Mapping Services Branch."" ""Printed by TVA in August 1979."" Includes key map.",,47 x 69 centimeters,,English,Tennessee Valley Authority. Division of Natural Resources Services,"Tennessee Valley Authority (Nashville, Tenn.?)",,Agricultural Resources|Land Capability for Agriculture,1979,,,https://umedia.lib.umn.edu/item/p16022coll624:772,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/772/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/772,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/772/manifest.json,UMN_ALMA:9979815332701701,p16022coll624:772,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Tennessee,United States,North America,Franklin County,-086.330605 -085.872921 035.362888 034.988289|(W 86°19ʹ50ʺ--W 85°52ʹ22ʺ/N 35°21ʹ46ʺ--N 34°59ʹ17ʺ).,
"Important farmland in Greene County, Tennessee","Important farmland in Greene County, Tennessee","Shows land use. ""Base map encoded and plotted by TVA Geographic Information Services."" ""Printed by TVA in July, 1981."" Includes key map.",,65 x 86 centimeters,,English,Tennessee Valley Authority. Regional Soils Data Base,"The Service (Nashville, Tenn.?)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:738,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/738/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/738,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/738/manifest.json,UMN_ALMA:9924704690001701,p16022coll624:738,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Tennessee,United States,North America,Greene County,"W0830730 W0822230 N0362230 N0360000|(W 83°07'30""--W 82°22'30""/N 36°22'30""--N 36°00'00"").",
"Important farmland in Perry County, Tennessee","Important farmland in Perry County, Tennessee","Shows land use. ""Base map encoded and plotted by TVA Geographic Information Services."" ""Printed by TVA in July, 1981."" Includes key map.",,56 x 65 centimeters,,English,Tennessee Valley Authority. Regional Soils Data Base,"The Service (Nashville, Tenn.?)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:757,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/757/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/757,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/757/manifest.json,UMN_ALMA:9933549240001701,p16022coll624:757,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Tennessee,United States,North America,Perry County,"W0880500 W0872230 N0355230 N0352230|(W 88°05'00""--W 87°22'30""/N 35°52'30""--N 35°22'30"").",
